基金代码,基金名称,基金简称,基金类型,最新净值,更新日期,涨跌幅,基金规模
000310,安信永利信用债券A,2025-05-14,1.5043,1.5041,-0.01,2025-05-15 15:00
000312,华安沪深300增强A,2025-05-14,2.1182,2.0989,-0.91,2025-05-15 15:00
000314,招商瑞丰灵活配置混合发起式A,2025-05-14,1.8410,1.8184,-1.23,2025-05-15 15:00
000313,华安沪深300增强C,2025-05-14,1.9927,1.9746,-0.91,2025-05-15 15:00
000319,宏利淘利债券A,2025-05-14,1.0489,1.0490,0.01,2025-05-15 15:00
000320,宏利淘利债券C,2025-05-14,1.0604,1.0605,0.01,2025-05-15 15:00
000322,农银汇理金汇债券A,2025-05-14,1.1371,1.1372,0.01,2025-05-15 15:00
000327,南方潜力新蓝筹混合A,2025-05-14,1.7712,1.7416,-1.67,2025-05-15 15:00
000328,摩根转型动力混合A,2025-05-14,1.5985,1.5927,-0.36,2025-05-15 15:00
000326,南方中小盘成长股票A,2025-05-14,1.0219,1.0218,-0.01,2025-05-15 15:00
000329,鹏华丰饶定开债,2025-05-14,1.0974,1.0975,0.01,2025-05-15 15:00
000333,长城稳固收益债券A,2025-05-14,1.3707,1.3698,-0.07,2025-05-15 15:00
000334,长城稳固收益债券C,2025-05-14,1.3172,1.3163,-0.07,2025-05-15 15:00
000335,安信永利信用债券C,2025-05-14,1.4666,1.4660,-0.04,2025-05-15 15:00
000336,农银研究精选混合,2025-05-14,3.1395,3.1240,-0.49,2025-05-15 15:00
000338,鹏华双债保利债券B,2025-05-14,1.2491,1.2469,-0.18,2025-05-15 15:00
000339,长城医疗保健混合A,2025-05-14,2.5768,2.5743,-0.10,2025-05-15 15:00
000345,鹏华丰融定开债,2025-05-09,1.3350,1.3329,-0.15,2025-05-15 15:00
000346,建信安心回报6个月定开A,2025-05-14,1.0084,1.0085,0.01,2025-05-15 15:00
000347,建信安心回报6个月定开C,2025-05-14,1.0077,1.0078,0.01,2025-05-15 15:00
000351,国富恒丰一年持有期债券A,2025-05-14,1.1160,1.1155,-0.05,2025-05-15 15:00
000354,长盛城镇化主题混合A,2025-05-14,1.6249,1.5996,-1.55,2025-05-15 15:00
000352,国富恒丰一年持有期债券C,2025-05-14,1.1103,1.1098,-0.05,2025-05-15 15:00
000355,南方丰元信用增强债券A,2025-05-14,1.4191,1.4192,0.01,2025-05-15 15:00
000356,南方丰元信用增强债券C,2025-05-14,1.3678,1.3679,0.01,2025-05-15 15:00
000362,国泰聚信价值优势混合A,2025-05-14,2.0210,1.9942,-1.33,2025-05-15 15:00
000363,国泰聚信价值优势混合C,2025-05-14,1.9870,1.9606,-1.33,2025-05-15 15:00
000367,国泰安康定期支付混合A,2025-05-14,1.9550,1.9544,-0.03,2025-05-15 15:00
000368,汇添富沪深300安中指数A,2025-05-14,1.8492,1.8388,-0.56,2025-05-15 15:00
000372,中银惠利半年定期开放债券A,2025-05-14,1.1344,1.1345,0.01,2025-05-15 15:00
000373,华安中证细分医药ETF联接A,2025-05-14,1.1253,1.1289,0.32,2025-05-15 15:00
000376,华安中证细分医药ETF联接C,2025-05-14,1.0780,1.0814,0.32,2025-05-15 15:00
000377,摩根双债增利债券A,2025-05-14,1.1247,1.1223,-0.21,2025-05-15 15:00
000378,摩根双债增利债券C,2025-05-14,1.1104,1.1088,-0.14,2025-05-15 15:00
000385,景顺长城景颐双利债券A,2025-05-14,1.7320,1.7295,-0.14,2025-05-15 15:00
000386,景顺长城景颐双利债券C,2025-05-14,1.6550,1.6532,-0.11,2025-05-15 15:00
000390,华商优势行业混合,2025-05-14,1.1210,1.1160,-0.45,2025-05-15 15:00
000394,融通通源短融债券A,2025-05-14,1.1788,1.1789,0.01,2025-05-15 15:00
000395,汇添富安心中国债券A,2025-05-14,1.2059,1.2060,0.01,2025-05-15 15:00
000396,汇添富安心中国债券C,2025-05-14,1.1892,1.1893,0.01,2025-05-15 15:00
000398,华富灵活配置混合A,2025-05-14,0.7062,0.7012,-0.71,2025-05-15 15:00
000402,工银纯债债券A,2025-05-14,1.1923,1.1924,0.01,2025-05-15 15:00
000403,工银纯债债券B,2025-05-14,1.1830,1.1831,0.01,2025-05-15 15:00
000404,易方达新兴成长灵活配置,2025-05-14,3.8440,3.7763,-1.76,2025-05-15 15:00
000406,汇添富双利增强债券A,2025-05-14,1.0761,1.0718,-0.40,2025-05-15 15:00
000407,汇添富双利增强债券C,2025-05-14,1.0519,1.0477,-0.40,2025-05-15 15:00
000408,民生加银城镇化混合A,2025-05-14,1.7620,1.7266,-2.01,2025-05-15 15:00
000409,鹏华环保产业股票,2025-05-14,2.8900,2.8447,-1.57,2025-05-15 15:00
000410,益民服务领先混合A,2025-05-14,1.6047,1.6048,0.01,2025-05-15 15:00
000411,景顺长城优质成长股票A,2025-05-14,1.5100,1.4862,-1.58,2025-05-15 15:00
000414,嘉实绝对收益策略定期混合A,2025-05-14,1.3880,1.3881,0.01,2025-05-15 15:00
000415,大摩添利18个月定开债A,2025-05-09,1.6717,1.6691,-0.15,2025-05-15 15:00
000416,大摩添利18个月定开债C,2025-05-09,1.6016,1.5991,-0.15,2025-05-15 15:00
000417,国联安新精选混合A,2025-05-14,1.2466,1.2393,-0.59,2025-05-15 15:00
000418,景顺长城成长之星股票A,2025-05-14,3.7570,3.7467,-0.27,2025-05-15 15:00
000420,大摩优质信价纯债C,2025-05-14,1.0962,1.0963,0.01,2025-05-15 15:00
000423,前海开源事件驱动混合A,2025-05-14,1.8710,1.8591,-0.63,2025-05-15 15:00
000419,大摩优质信价纯债A,2025-05-14,1.1130,1.1131,0.01,2025-05-15 15:00
000432,中银优秀企业混合,2025-05-14,1.6080,1.5907,-1.08,2025-05-15 15:00
000431,鹏华品牌传承混合,2025-05-14,2.4090,2.3982,-0.45,2025-05-15 15:00
000433,安信鑫发优选混合A,2025-05-14,2.1378,2.1279,-0.46,2025-05-15 15:00
000436,易方达裕惠定开混合A,2025-05-14,1.7701,1.7696,-0.03,2025-05-15 15:00
000452,南方医药保健灵活配置混合A,2025-05-14,2.0890,2.0930,0.19,2025-05-15 15:00
000457,摩根核心成长股票A,2025-05-14,2.2324,2.2067,-1.15,2025-05-15 15:00
000458,英大领先回报A,2025-05-14,1.1592,1.1455,-1.18,2025-05-15 15:00
000459,英大领先回报B,2025-05-14,1.1592,1.1455,-1.18,2025-05-15 15:00
000462,农银主题轮动混合A,2025-05-14,2.5712,2.5611,-0.39,2025-05-15 15:00
000465,景顺长城鑫月薪定期支付债券,2025-05-14,1.0050,1.0051,0.01,2025-05-15 15:00
000469,富国目标齐利一年期纯债债券,2025-05-14,1.1009,1.1010,0.01,2025-05-15 15:00
000471,富国城镇发展股票,2025-05-14,2.2390,2.2277,-0.50,2025-05-15 15:00
000478,建信中证500指数增强A,2025-05-14,2.6322,2.5940,-1.45,2025-05-15 15:00
000477,广发主题领先混合A,2025-05-14,1.8752,1.8568,-0.98,2025-05-15 15:00
000480,东方红新动力混合A,2025-05-14,4.6750,4.6367,-0.82,2025-05-15 15:00
000487,嘉实3个月理财债券A,2025-05-14,1.0126,1.0126,0.00,2025-05-15 15:00
000488,嘉实3个月理财债券E,2025-05-14,1.0133,1.0133,0.00,2025-05-15 15:00
000496,长安产业精选混合A,2025-05-14,1.0345,1.0308,-0.36,2025-05-15 15:00
000497,财通纯债债券A,2025-05-14,1.0364,1.0364,0.00,2025-05-15 15:00
000503,中信建投景和中短债A,2025-05-14,1.1287,1.1287,0.00,2025-05-15 15:00
000504,中信建投景和中短债C,2025-05-14,1.1251,1.1251,0.00,2025-05-15 15:00
000507,宏利宏达混合A,2025-05-14,1.1610,1.1596,-0.12,2025-05-15 15:00
000511,国泰国策驱动灵活配置混合A,2025-05-14,1.7190,1.7183,-0.04,2025-05-15 15:00
000508,宏利宏达混合B,2025-05-14,1.1440,1.1426,-0.12,2025-05-15 15:00
000513,富国高端制造行业股票A,2025-05-14,2.8170,2.7828,-1.21,2025-05-15 15:00
000512,国泰沪深300指数增强A,2025-05-14,1.2243,1.2132,-0.91,2025-05-15 15:00
000516,富国祥利一年期定期开放债券型A,2025-05-14,1.1997,1.1997,0.00,2025-05-15 15:00
000517,富国祥利一年期定期开放债券型C,2025-05-14,1.1601,1.1601,0.00,2025-05-15 15:00
000520,上银新兴价值成长混合,2025-05-14,1.0470,1.0414,-0.54,2025-05-15 15:00
000521,诺安瑞鑫定开债券,2025-05-14,1.1500,1.1500,0.00,2025-05-15 15:00
000522,华润元大信息传媒科技混合A,2025-05-14,3.0176,2.9783,-1.30,2025-05-15 15:00
000523,国投瑞银医疗保健混合A,2025-05-14,0.8633,0.8670,0.43,2025-05-15 15:00
000526,国泰浓益灵活配置混合A,2025-05-14,1.3720,1.3715,-0.03,2025-05-15 15:00
000524,摩根民生需求股票A,2025-05-14,1.7718,1.7677,-0.23,2025-05-15 15:00
000527,南方新优享灵活配置混合A,2025-05-14,3.0910,3.0553,-1.16,2025-05-15 15:00
000529,广发竞争优势混合A,2025-05-14,3.0478,3.0499,0.07,2025-05-15 15:00
000530,招商丰盛稳定增长混合A,2025-05-14,1.3140,1.3108,-0.24,2025-05-15 15:00
000531,东吴阿尔法灵活配置混合A,2025-05-14,1.0027,0.9780,-2.47,2025-05-15 15:00
000532,景顺长城优势企业混合A,2025-05-14,2.9320,2.9226,-0.32,2025-05-15 15:00
000534,长盛高端装备混合A,2025-05-14,3.3810,3.3244,-1.67,2025-05-15 15:00
000536,前海开源可转债债券A,2025-05-14,1.2081,1.2016,-0.54,2025-05-15 15:00
000535,长盛航天海工混合A,2025-05-14,1.4836,1.4644,-1.30,2025-05-15 15:00
000538,诺安优势行业混合A,2025-05-14,0.9040,0.8882,-1.75,2025-05-15 15:00
